SchemeID	CompanyID	CompanyName	AddressLine1	AddressLine2	AddressLine3	Town	County	PostCode	Country	Phone1	Phone2	Fax	Website	Email1	Email2	Latitude	Longitude	Nationwide	CertificateID	CertificateNumber
2	4077	Gabriel Insulation Services Ltd	Unit 10B Solent Trade Park	Solent Road		Havant	Hampshire	PO9 1JH	England	01730 260566			www.gabrielinsulation.co.uk	loftman2@yahoo.com		50.845500	-.992800	0	5586	11/4834
2	4077	Gabriel Insulation Services Ltd	Unit 10B Solent Trade Park	Solent Road		Havant	Hampshire	PO9 1JH	England	01730 260566			www.gabrielinsulation.co.uk	loftman2@yahoo.com		50.845500	-.992800	0	10616	15/5244
2	4079	Polybead Insulation UK Ltd T/A Ecologic Energy	Unit 7, Sovereign Business Centre	Stockingsfield Lane		Enfield	Middlesex	EN3 7JX	England	02088 048151			www.ecologic-energy.co.uk	enquiries@ecologic-energy.co.uk		51.654900	-.026600	0	3576	89/2294
2	4080	AE Insulation Ltd	Unit 9 Greenhill Court	Spring Meadows Business Park		Cardiff	Glamorgan	CF3 2AG	Wales	02920 362442			www.aeinsulation.co.uk	andy@aeinsulation.co.uk		51.503700	-3.116900	0	588	04/4155
2	4080	AE Insulation Ltd	Unit 9 Greenhill Court	Spring Meadows Business Park		Cardiff	Glamorgan	CF3 2AG	Wales	02920 362442			www.aeinsulation.co.uk	andy@aeinsulation.co.uk		51.503700	-3.116900	0	3576	89/2294
2	4080	AE Insulation Ltd	Unit 9 Greenhill Court	Spring Meadows Business Park		Cardiff	Glamorgan	CF3 2AG	Wales	02920 362442			www.aeinsulation.co.uk	andy@aeinsulation.co.uk		51.503700	-3.116900	0	10437	15/5181
2	4081	NorthWest Insulations Ltd	Unit 2	New Cheshire Business Park	Wincham Lane	Northwich	Cheshire	CW9 6GG	England	01606 41217			www.northwestinsulationsltd.co.uk	T.Lawlor@northwestinsulations.co.uk		53.275300	-2.484100	0	600	04/4167
2	4081	NorthWest Insulations Ltd	Unit 2	New Cheshire Business Park	Wincham Lane	Northwich	Cheshire	CW9 6GG	England	01606 41217			www.northwestinsulationsltd.co.uk	T.Lawlor@northwestinsulations.co.uk		53.275300	-2.484100	0	3576	89/2294
2	4088	Titan Insulations Ltd	Unit G, Chantry Industrial Estate	Chantry Lane		Storrington	West Sussex	RH20 4AD	England	01903 740339			www.titaninsulation.co.uk	suzanne@titaninsulation.co.uk; justin@titaninsulation.co.uk		50.911900	-.448600	0		
2	4089	Alba Insulations Ltd	21 Central City Industrial Estate	Red Lane		Coventry	West Midlands	CV6 5RY	England	02476 581553			www.albainsulation.com	info@albainsulations.com		52.419000	-1.489500	0	3576	89/2294
2	4089	Alba Insulations Ltd	21 Central City Industrial Estate	Red Lane		Coventry	West Midlands	CV6 5RY	England	02476 581553			www.albainsulation.com	info@albainsulations.com		52.419000	-1.489500	0	8916	13/4989
2	4089	Alba Insulations Ltd	21 Central City Industrial Estate	Red Lane		Coventry	West Midlands	CV6 5RY	England	02476 581553			www.albainsulation.com	info@albainsulations.com		52.419000	-1.489500	0	10643	15/5257
2	4089	Alba Insulations Ltd	21 Central City Industrial Estate	Red Lane		Coventry	West Midlands	CV6 5RY	England	02476 581553			www.albainsulation.com	info@albainsulations.com		52.419000	-1.489500	0	10646	15/5258
2	4103	Provincial Seals Ltd	Unit 3 Kingsway House	Kingsway	Team Valley Trading Estate	Gateshead	Tyne and Wear	NE11 0HW	England	01661 842221			www.provincialseals.co.uk	george@provincialseals.co.uk		54.937300	-1.898400	0	1128	08/4611
2	4103	Provincial Seals Ltd	Unit 3 Kingsway House	Kingsway	Team Valley Trading Estate	Gateshead	Tyne and Wear	NE11 0HW	England	01661 842221			www.provincialseals.co.uk	george@provincialseals.co.uk		54.937300	-1.898400	0	10643	15/5257
2	4103	Provincial Seals Ltd	Unit 3 Kingsway House	Kingsway	Team Valley Trading Estate	Gateshead	Tyne and Wear	NE11 0HW	England	01661 842221			www.provincialseals.co.uk	max@provincialseals.co.uk		54.937300	-1.898400	0	1128	08/4611
2	4103	Provincial Seals Ltd	Unit 3 Kingsway House	Kingsway	Team Valley Trading Estate	Gateshead	Tyne and Wear	NE11 0HW	England	01661 842221			www.provincialseals.co.uk	max@provincialseals.co.uk		54.937300	-1.898400	0	10643	15/5257
2	4107	J & J Crump & Son Ltd	Units 4 & 5	Hedley Units	Brunel Road	Newton Abbot	Devon	TQ12 4PB	England	01626 362740			www.jjcrump.co.uk	steve@jjcrump.co.uk		50.529100	-3.596200	0	3576	89/2294
2	4107	J & J Crump & Son Ltd	Units 4 & 5	Hedley Units	Brunel Road	Newton Abbot	Devon	TQ12 4PB	England	01626 362740			www.jjcrump.co.uk	steve@jjcrump.co.uk		50.529100	-3.596200	0	5672	11/4865
2	4133	Logical Insulation Solutions Ltd	Wood Street			Grangemouth	Stirlingshire	FK3 8LH	Scotland	01324 477090			www.logicalinsulations.co.uk	enquiries@logicalinsulations.co.uk		56.011200	-3.733500	0	3576	89/2294
2	4133	Logical Insulation Solutions Ltd	Wood Street			Grangemouth	Stirlingshire	FK3 8LH	Scotland	01324 477090			www.logicalinsulations.co.uk	info@logicalinsulations.co.uk		56.011200	-3.733500	0	3576	89/2294
2	4138	Airpacks Ltd	Kilnaleck			Co Cavan	County Cavan		Ireland					noelbrady@kore-icf.com				0		
2	4141	Dyson Energy Services	Unit 24, Saddleback Road	Westgate Industrial Estate		Northampton	Northamptonshire	NN5 5HL	England	01604 685050			www.dysoninsulations.co.uk			52.242000	-.933500	0	3308	88/2033
2	4141	Dyson Energy Services	Unit 24, Saddleback Road	Westgate Industrial Estate		Northampton	Northamptonshire	NN5 5HL	England	01604 685050			www.dysoninsulations.co.uk			52.242000	-.933500	0	3598	89/2316
2	4141	Dyson Energy Services	Unit 24, Saddleback Road	Westgate Industrial Estate		Northampton	Northamptonshire	NN5 5HL	England	01604 685050			www.dysoninsulations.co.uk			52.242000	-.933500	0	4476	95/3149
2	4141	Dyson Energy Services	Unit 24, Saddleback Road	Westgate Industrial Estate		Northampton	Northamptonshire	NN5 5HL	England	01604 685050			www.dysoninsulations.co.uk			52.242000	-.933500	0	10437	15/5181
2	4144	Websters Insulation Ltd	Crowtree Farm	Crowtree Bank	Thorne Levels	Doncaster	South Yorkshire	DN8 5TF	England	01405 812682			www.webstersinsulation.com	info@webstersinsulation.com		53.582000	-.920300	0	4766	97/3426
2	4172	South Coast Insulation Services Ltd	Unit E3, Fort Wallington Industrial Estate	Military Road		Fareham	Hampshire	PO16 8TT	England	01329 822845			www.scisltd.co.uk	john.hole@scisltd.co.uk		50.858200	-1.164900	0	10437	15/5181
2	4172	South Coast Insulation Services Ltd	Unit E3, Fort Wallington Industrial Estate	Military Road		Fareham	Hampshire	PO16 8TT	England	01329 822845			www.scisltd.co.uk	john.hole@scisltd.co.uk		50.858200	-1.164900	0	10646	15/5258
2	4172	South Coast Insulation Services Ltd	Unit E3, Fort Wallington Industrial Estate	Military Road		Fareham	Hampshire	PO16 8TT	England	01329 822845			www.scisltd.co.uk	marc.jones@scisltd.co.uk		50.858200	-1.164900	0	10437	15/5181
2	4172	South Coast Insulation Services Ltd	Unit E3, Fort Wallington Industrial Estate	Military Road		Fareham	Hampshire	PO16 8TT	England	01329 822845			www.scisltd.co.uk	marc.jones@scisltd.co.uk		50.858200	-1.164900	0	10646	15/5258
2	4178	Badger Insulation	31 Cattell Drive			Sutton Coldfield	West Midlands	B75 7LQ	England	01213 111160			www.badger-insulation.com	sales@badger-insulation.com		52.562400	-1.785800	0	3576	89/2294
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	1128	08/4611
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	3308	88/2033
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	3598	89/2316
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	4566	96/3228
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	5586	11/4834
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	10125	14/5086
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	10402	14/5176
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0	10437	15/5181
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	1128	08/4611
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	3308	88/2033
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	3598	89/2316
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	4566	96/3228
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	5586	11/4834
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	10125	14/5086
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	10402	14/5176
2	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0	10437	15/5181
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	3576	89/2294
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	5586	11/4834
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	8916	13/4989
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	10437	15/5181
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	3576	89/2294
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	5586	11/4834
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	8916	13/4989
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	10437	15/5181
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	3576	89/2294
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	5586	11/4834
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	8916	13/4989
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0	10437	15/5181
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	3576	89/2294
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	5586	11/4834
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	8916	13/4989
2	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0	10437	15/5181
2	4197	Shetland Heatwise	Stanley Hill Offices	North Road		Lerwick	Shetland	ZE1 0QW	Scotland	01595 696508			www.shetland-communities.org.uk/subsites/shwise/	shetlandheatwise@hotmail.com		60.162600	-1.162200	0	3308	88/2033
2	4198	Everwarm Group Ltd	3 Inchcorse Place	Whitehill Industrial Estate		Bathgate	West Lothian	EH48 2EE	Scotland	01506 638600			www.everwarmgroup.com	robert.srirling@everwarmgroup.com		55.880400	-3.625700	0		
2	4198	Everwarm Group Ltd	3 Inchcorse Place	Whitehill Industrial Estate		Bathgate	West Lothian	EH48 2EE	Scotland	01506 638600			www.everwarmgroup.com	scott.paton@everwarmgroup.com		55.880400	-3.625700	0		
2	4221	Isothane Ltd	Newhouse Road	Huncoat Business Park		Accrington	Lancashire	BB5 6NT	England	01254 872555				info@isothane.com		53.767100	-2.354800	0	4766	97/3426
2	4223	Energywise Scotland Ltd	Unit 8	Elphinstone Square	Dean Industrial Estate	Livingston	West Lothian	EH54 8RG	Scotland	01506 426918			www.energywisescotland.co.uk			55.899400	-3.582400	0	326	02/3938
2	4223	Energywise Scotland Ltd	Unit 8	Elphinstone Square	Dean Industrial Estate	Livingston	West Lothian	EH54 8RG	Scotland	01506 426918			www.energywisescotland.co.uk			55.899400	-3.582400	0	3308	88/2033
2	4234	Bartons of Duke Street Ltd	64-84 Duke Street			St Helens	Merseyside	WA10 2JW	England					insulation@bartons-heating.co.uk		53.455900	-2.741400	0	5586	11/4834
2	4234	Bartons of Duke Street Ltd	64-84 Duke Street			St Helens	Merseyside	WA10 2JW	England					insulation@bartons-heating.co.uk		53.455900	-2.741400	0	9929	13/5001
2	5337	Cornerstone (East Anglia) Ltd	Unit 5	Fuller Road		Harleston	Norfolk	IP20 9EA	England	01379 853613			www.cornerstonelimited.co.uk	enquiries@cornerstonelimited.co.uk		52.397300	1.304400	0	5586	11/4834
2	8415	Devana Insulation Ltd	34 Mill Road	Over		Cambridge	Cambridgeshire	CB24 5PY	England	01954 201834			www.devanainsulation.co.uk	stephen@devanainsulation.co.uk		52.311600	.022000	0		
2	8497	Miller Pattison Ltd	5 Park Square	Thorncliffe Park	Chapletown	Sheffield	South Yorkshire	S35 2PH	England	01144780111			www.millerpattison.co.uk	info@millerpattison.co.uk		53.472900	-1.475700	0	3308	88/2033
2	8497	Miller Pattison Ltd	5 Park Square	Thorncliffe Park	Chapletown	Sheffield	South Yorkshire	S35 2PH	England	01144780111			www.millerpattison.co.uk	info@millerpattison.co.uk		53.472900	-1.475700	0	5658	11/4857
2	8497	Miller Pattison Ltd	5 Park Square	Thorncliffe Park	Chapletown	Sheffield	South Yorkshire	S35 2PH	England	01144780111			www.millerpattison.co.uk	info@millerpattison.co.uk		53.472900	-1.475700	0	10125	14/5086
2	8497	Miller Pattison Ltd	5 Park Square	Thorncliffe Park	Chapletown	Sheffield	South Yorkshire	S35 2PH	England	01144780111			www.millerpattison.co.uk	info@millerpattison.co.uk		53.472900	-1.475700	0	10402	14/5176
2	8497	Miller Pattison Ltd	5 Park Square	Thorncliffe Park	Chapletown	Sheffield	South Yorkshire	S35 2PH	England	01144780111			www.millerpattison.co.uk	info@millerpattison.co.uk		53.472900	-1.475700	0	16183	18/5538
2	8513	Work Work Ltd	Suite 2	4th Floor	Alperton House	Wembley	Middlesex	HA0 1EH	England	02089 027290			www.workworkltd.com	bjha@workworkltd.com		51.539800	-.301700	0	10125	14/5086
2	8513	Work Work Ltd	Suite 2	4th Floor	Alperton House	Wembley	Middlesex	HA0 1EH	England	02089 027290			www.workworkltd.com	bjha@workworkltd.com		51.539800	-.301700	0	10646	15/5258
2	8610	Apex Green Ltd	Unit A-C, 11-17 Fowler Road	Hainault Business Park		lford	Essex	IG6 3UT	England	0800 505 3236			www.apexgreen.co.uk	info@apexgreen.co.uk		51.591700	-.036300	0	10643	15/5257
2	8614	Evergreen Insulation Services Ltd	Villa Farm	Alburgh Road	Hempnall	Norwich	Norfolk	NR15 2NP	England	01508 499258			www.evergreeninsulationservices.com	enquiries@evergreenltd.org		52.491500	1.311400	0	3576	89/2294
2	8667	Origin (UK) Energy Services	Unit 20	Sawley Park	Nottingham Road	Derby	Derbyshire	DE21 6AS	England	01332 293049			originenergyservices.co.uk	sanjida@originenergyservices.co.uk		52.924800	-1.453500	0	3576	89/2294
2	8667	Origin (UK) Energy Services	Unit 20	Sawley Park	Nottingham Road	Derby	Derbyshire	DE21 6AS	England	01332 293049			originenergyservices.co.uk	sanjida@originenergyservices.co.uk		52.924800	-1.453500	0	5586	11/4834
2	8667	Origin (UK) Energy Services	Unit 20	Sawley Park	Nottingham Road	Derby	Derbyshire	DE21 6AS	England	01332 293049			originenergyservices.co.uk	sanjida@originenergyservices.co.uk		52.924800	-1.453500	0	8916	13/4989
2	8667	Origin (UK) Energy Services	Unit 20	Sawley Park	Nottingham Road	Derby	Derbyshire	DE21 6AS	England	01332 293049			originenergyservices.co.uk	sanjida@originenergyservices.co.uk		52.924800	-1.453500	0	10437	15/5181
2	8667	Origin (UK) Energy Services	Unit 20	Sawley Park	Nottingham Road	Derby	Derbyshire	DE21 6AS	England	01332 293049			originenergyservices.co.uk	sanjida@originenergyservices.co.uk		52.924800	-1.453500	0	10643	15/5257
2	8688	Superglass Insulation Ltd	Thistle Industrial Estate	Kerse Road		Stirling	Stirlingshire	FK7 7QQ	Scotland	01786 451170			www.superglass.co.uk	Bill.Myszor@superglass.co.uk		56.110800	-3.924100	0		
2	8699	Network Energy Ltd	Suite 21 Trinity House	Heather Park Drive		Wembley	Middlesex	HA0 1SU	England	07949 636360			www.networkenergyltd.co.uk	harsher@networkenergyltd.co.uk		51.543000	-.281000	0	3576	89/2294
2	8699	Network Energy Ltd	Suite 21 Trinity House	Heather Park Drive		Wembley	Middlesex	HA0 1SU	England	07949 636360			www.networkenergyltd.co.uk	harsher@networkenergyltd.co.uk		51.543000	-.281000	0	5586	11/4834
2	8699	Network Energy Ltd	Suite 21 Trinity House	Heather Park Drive		Wembley	Middlesex	HA0 1SU	England	07949 636360			www.networkenergyltd.co.uk	harsher@networkenergyltd.co.uk		51.543000	-.281000	0	10125	14/5086
2	8699	Network Energy Ltd	Suite 21 Trinity House	Heather Park Drive		Wembley	Middlesex	HA0 1SU	England	07949 636360			www.networkenergyltd.co.uk	harsher@networkenergyltd.co.uk		51.543000	-.281000	0	10643	15/5257
2	8791	South West Insulation Solutions Ltd	Unit D	Victoria Square	Victoria	Roche	Cornwall 	PL26 8LQ	England	01726 212860			www.southwestinsulationsolutions.co.uk	info@swis-lapolla.com		50.419200	-4.830500	0	5586	11/4834
2	8791	South West Insulation Solutions Ltd	Unit D	Victoria Square	Victoria	Roche	Cornwall 	PL26 8LQ	England	01726 212860			www.southwestinsulationsolutions.co.uk	info@swis-lapolla.com		50.419200	-4.830500	0	10143	14/5095
2	8800	BASF Plc	Alfreton Trading Estate	Wimsey Way	Somercotes	Alfreton	Derbyshire	DE55 4NL	England							53.086100	-1.378300	0	9930	13/5002
2	8810	Ecogee Ltd	15 Muir Road	Brookfield Business Park		Liverpool	Merseyside	L9 7AR	England	01515 487635			www.ecogee.co.uk	brendan@ecogee.co.uk		53.463100	-2.905100	0	5586	11/4834
2	8810	Ecogee Ltd	15 Muir Road	Brookfield Business Park		Liverpool	Merseyside	L9 7AR	England	01515 487635			www.ecogee.co.uk	brendan@ecogee.co.uk		53.463100	-2.905100	0	9929	13/5001
2	8910	Greener Skies UK Ltd	Unit 51 Cannon Way	Claycliffe Road	Barugh Green	Barnsley	South Yorkshire	S75 1JU	England	08001 223119			www.greener-skies.co.uk	info@greener-skies.co.uk		53.568900	-1.525300	0	3576	89/2294
2	8920	Thermabead Ltd	Units 1 & 2 Shipston Close			Worcester	Worcestershire	WR4 9XN	England	01905 342308 			www.thermabead.co.uk	m.elsworth@thermabead.co.uk		52.216300	-2.194000	0	10437	15/5181
2	8957	GHE Solar ltd	21 Kingfisher Court	Hambridge Road		Newbury	Berkshire	RG14 5SJ	England	01635 529090			www.ghesolar.co.uk	matt@ghesolar.co.uk		51.401000	-1.301800	0	10643	15/5257
2	8987	Fibreglo Insulations Ltd	21a Glencryan Road	Carbrain Industrial Estate		Cumbernauld	Lanarkshire	G67 2UH	Scotland	07840 336704				billycopeland@btconnect.com		55.946000	-3.974900	0	10125	14/5086
2	9003	Slate Insulations Ltd	30 Vian Close			Gosport	Hampshire	PO13 0TX	England	08001 455988			www.slatecavitywallinsulations.co.uk	carl.slate@slateinsulations.co.uk		50.830600	-1.176000	0	3598	89/2316
2	9003	Slate Insulations Ltd	30 Vian Close			Gosport	Hampshire	PO13 0TX	England	08001 455988			www.slatecavitywallinsulations.co.uk	carl.slate@slateinsulations.co.uk		50.830600	-1.176000	0	5586	11/4834
2	9016	Shelter 4 Green Deal Ltd	Unit 30	B & S  Business Centre	505 - 507 Saffron Lane	Leicester	Leicestershire	LE2 6JW	England	02071 129030			www.shelter4greendeal.co.uk	admin@shelter4greendeal.co.uk		51.897500	-.523800	0	10643	15/5257
2	9016	Shelter 4 Green Deal Ltd	Unit 30	B & S  Business Centre	505 - 507 Saffron Lane	Leicester	Leicestershire	LE2 6JW	England	02071 129030			www.shelter4greendeal.co.uk	i.desilva@shelter4greendeal.co.uk		51.897500	-.523800	0	10643	15/5257
2	9096	Sustain Energy (UK) Ltd	Unit 4	Octagon Business Centre		Birmingham	West Midlands	B6 4NF	England	08006 122049			www.sustainenergy.org.uk	info@sustainenergy.org.uk		52.493500	-1.890700	0	3576	89/2294
2	9096	Sustain Energy (UK) Ltd	Unit 4	Octagon Business Centre		Birmingham	West Midlands	B6 4NF	England	08006 122049			www.sustainenergy.org.uk	info@sustainenergy.org.uk		52.493500	-1.890700	0	8916	13/4989
2	9096	Sustain Energy (UK) Ltd	Unit 4	Octagon Business Centre		Birmingham	West Midlands	B6 4NF	England	08006 122049			www.sustainenergy.org.uk	info@sustainenergy.org.uk		52.493500	-1.890700	0	9929	13/5001
2	9096	Sustain Energy (UK) Ltd	Unit 4	Octagon Business Centre		Birmingham	West Midlands	B6 4NF	England	08006 122049			www.sustainenergy.org.uk	info@sustainenergy.org.uk		52.493500	-1.890700	0	10437	15/5181
2	9100	Absolute Solar Ltd	Unit 20-21 Wanstead Park	Wanstead Road	Braunstone	Leicester	Leicestershire	LE3 1TR	England	01162 313980			www.absolutesolar.co.uk			52.632100	-1.212000	0	3576	89/2294
2	9100	Absolute Solar Ltd	Unit 20-21 Wanstead Park	Wanstead Road	Braunstone	Leicester	Leicestershire	LE3 1TR	England	01162 313980			www.absolutesolar.co.uk			52.632100	-1.212000	0	5586	11/4834
2	9100	Absolute Solar Ltd	Unit 20-21 Wanstead Park	Wanstead Road	Braunstone	Leicester	Leicestershire	LE3 1TR	England	01162 313980			www.absolutesolar.co.uk			52.632100	-1.212000	0	10388	14/5175
2	9100	Absolute Solar Ltd	Unit 20-21 Wanstead Park	Wanstead Road	Braunstone	Leicester	Leicestershire	LE3 1TR	England	01162 313980			www.absolutesolar.co.uk			52.632100	-1.212000	0	10616	15/5244
2	9100	Absolute Solar Ltd	Unit 20-21 Wanstead Park	Wanstead Road	Braunstone	Leicester	Leicestershire	LE3 1TR	England	01162 313980			www.absolutesolar.co.uk			52.632100	-1.212000	0	10744	16/5303
2	9112	JB Energy Savers Ltd	Units 1-2	Heworth Way	Pelaw Industrial Estate	Gateshead	Tyne and Wear	NE10 0UW	England							54.926000	-1.608700	0	600	04/4167
2	9112	JB Energy Savers Ltd	Units 1-2	Heworth Way	Pelaw Industrial Estate	Gateshead	Tyne and Wear	NE10 0UW	England							54.926000	-1.608700	0	10629	15/5249
2	9112	JB Energy Savers Ltd	Units 1-2	Heworth Way	Pelaw Industrial Estate	Gateshead	Tyne and Wear	NE10 0UW	England							54.926000	-1.608700	0	10697	15/5281
2	9150	Cooney Insulations Ltd/CavExtract UK Ltd	Cooney Insulations Ltd	5 Peel Street	Failsworth	Manchester	Greater Manchester	M35 0UF	England	07886 348308			www.cooneyinsulations.com	enquiries@cooneyinsulation.com		53.504500	-2.173900	0	3598	89/2316
2	9150	Cooney Insulations Ltd/CavExtract UK Ltd	Cooney Insulations Ltd	5 Peel Street	Failsworth	Manchester	Greater Manchester	M35 0UF	England	07886 348308			www.cooneyinsulations.com	enquiries@cooneyinsulation.com		53.504500	-2.173900	0	10643	15/5257
2	9150	Cooney Insulations Ltd/CavExtract UK Ltd	Cooney Insulations Ltd	5 Peel Street	Failsworth	Manchester	Greater Manchester	M35 0UF	England	07886 348308			www.cooneyinsulations.com	enquiries@cooneyinsulations.com		53.504500	-2.173900	0	3598	89/2316
